completed_quarters,completed_path,next_quarter,next_result,count,sample_size,sample_quality,data_status,probability,probability_pct,next_quarter_win_count,next_quarter_loss_count,next_quarter_tie_count,next_quarter_win_probability,next_quarter_loss_probability,next_quarter_tie_probability,next_quarter_win_pct,next_quarter_loss_pct,next_quarter_tie_pct,next_quarter_fair_decimal_tie_is_loss,next_quarter_fair_american_tie_is_loss,next_quarter_fair_decimal_tie_is_push,next_quarter_fair_american_tie_is_push,after_q1_win_count,after_q1_loss_count,after_q1_tie_count,after_q1_win_probability,after_q1_loss_probability,after_q1_tie_probability,after_q1_win_pct,after_q1_loss_pct,after_q1_tie_pct,after_q1_fair_decimal_tie_is_loss,after_q1_fair_american_tie_is_loss,after_q1_fair_decimal_tie_is_push,after_q1_fair_american_tie_is_push,final_win_count,final_loss_count,final_tie_count,final_win_probability,final_loss_probability,final_tie_probability,final_win_pct,final_loss_pct,final_tie_pct,final_fair_decimal_tie_is_loss,final_fair_american_tie_is_loss,final_fair_decimal_tie_is_push,final_fair_american_tie_is_push,after_q2_win_count,after_q2_loss_count,after_q2_tie_count,after_q2_win_probability,after_q2_loss_probability,after_q2_tie_probability,after_q2_win_pct,after_q2_loss_pct,after_q2_tie_pct,after_q2_fair_decimal_tie_is_loss,after_q2_fair_american_tie_is_loss,after_q2_fair_decimal_tie_is_push,after_q2_fair_american_tie_is_push,after_q3_win_count,after_q3_loss_count,after_q3_tie_count,after_q3_win_probability,after_q3_loss_probability,after_q3_tie_probability,after_q3_win_pct,after_q3_loss_pct,after_q3_tie_pct,after_q3_fair_decimal_tie_is_loss,after_q3_fair_american_tie_is_loss,after_q3_fair_decimal_tie_is_push,after_q3_fair_american_tie_is_push,after_q4_win_count,after_q4_loss_count,after_q4_tie_count,after_q4_win_probability,after_q4_loss_probability,after_q4_tie_probability,after_q4_win_pct,after_q4_loss_pct,after_q4_tie_pct,after_q4_fair_decimal_tie_is_loss,after_q4_fair_american_tie_is_loss,after_q4_fair_decimal_tie_is_push,after_q4_fair_american_tie_is_push
3,WIN-WIN-WIN,Q4,LOSS,5,10,VERY_LOW,AVAILABLE,0.5,50.0,4,5,1,0.4,0.5,0.1,40.0,50.0,10.0,2.5,150.0,2.25,125.0,,,,,,,,,,,,,,9,1,0,0.9,0.1,0.0,90.0,10.0,0.0,1.1111,-900.0,1.1111,-900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,1.0,0.0,0.9,0.1,0.0,90.0,10.0,0.0,1.1111,-900.0,1.1111,-900.0
3,WIN-WIN-WIN,Q4,TIE,1,10,VERY_LOW,AVAILABLE,0.1,10.0,4,5,1,0.4,0.5,0.1,40.0,50.0,10.0,2.5,150.0,2.25,125.0,,,,,,,,,,,,,,9,1,0,0.9,0.1,0.0,90.0,10.0,0.0,1.1111,-900.0,1.1111,-900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,1.0,0.0,0.9,0.1,0.0,90.0,10.0,0.0,1.1111,-900.0,1.1111,-900.0
3,WIN-WIN-LOSS,Q4,WIN,10,17,VERY_LOW,AVAILABLE,0.5882,58.8235,10,5,2,0.5882,0.2941,0.1176,58.8235,29.4118,11.7647,1.7,-142.86,1.5,-200.0,,,,,,,,,,,,,,14,3,0,0.8235,0.1765,0.0,82.3529,17.6471,0.0,1.2143,-466.67,1.2143,-466.67,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,3.0,0.0,0.8235,0.1765,0.0,82.3529,17.6471,0.0,1.2143,-466.67,1.2143,-466.67
3,WIN-WIN-LOSS,Q4,LOSS,5,17,VERY_LOW,AVAILABLE,0.2941,29.4118,10,5,2,0.5882,0.2941,0.1176,58.8235,29.4118,11.7647,1.7,-142.86,1.5,-200.0,,,,,,,,,,,,,,14,3,0,0.8235,0.1765,0.0,82.3529,17.6471,0.0,1.2143,-466.67,1.2143,-466.67,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,3.0,0.0,0.8235,0.1765,0.0,82.3529,17.6471,0.0,1.2143,-466.67,1.2143,-466.67
3,WIN-WIN-LOSS,Q4,TIE,2,17,VERY_LOW,AVAILABLE,0.1176,11.7647,10,5,2,0.5882,0.2941,0.1176,58.8235,29.4118,11.7647,1.7,-142.86,1.5,-200.0,,,,,,,,,,,,,,14,3,0,0.8235,0.1765,0.0,82.3529,17.6471,0.0,1.2143,-466.67,1.2143,-466.67,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,3.0,0.0,0.8235,0.1765,0.0,82.3529,17.6471,0.0,1.2143,-466.67,1.2143,-466.67
3,WIN-WIN-TIE,Q4,WIN,2,6,VERY_LOW,AVAILABLE,0.3333,33.3333,2,3,1,0.3333,0.5,0.1667,33.3333,50.0,16.6667,3.0,200.0,2.5,150.0,,,,,,,,,,,,,,6,0,0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,1.0,0.8333,0.0,0.1667,83.3333,0.0,16.6667,1.2,-500.0,1.0,
3,WIN-WIN-TIE,Q4,LOSS,3,6,VERY_LOW,AVAILABLE,0.5,50.0,2,3,1,0.3333,0.5,0.1667,33.3333,50.0,16.6667,3.0,200.0,2.5,150.0,,,,,,,,,,,,,,6,0,0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,1.0,0.8333,0.0,0.1667,83.3333,0.0,16.6667,1.2,-500.0,1.0,
3,WIN-WIN-TIE,Q4,TIE,1,6,VERY_LOW,AVAILABLE,0.1667,16.6667,2,3,1,0.3333,0.5,0.1667,33.3333,50.0,16.6667,3.0,200.0,2.5,150.0,,,,,,,,,,,,,,6,0,0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,1.0,0.8333,0.0,0.1667,83.3333,0.0,16.6667,1.2,-500.0,1.0,
3,WIN-LOSS-WIN,Q4,WIN,2,7,VERY_LOW,AVAILABLE,0.2857,28.5714,2,4,1,0.2857,0.5714,0.1429,28.5714,57.1429,14.2857,3.5,250.0,3.0,200.0,,,,,,,,,,,,,,4,3,0,0.5714,0.4286,0.0,57.1429,42.8571,0.0,1.75,-133.33,1.75,-133.33,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,1.0,0.5714,0.2857,0.1429,57.1429,28.5714,14.2857,1.75,-133.33,1.5,-200.0
3,WIN-LOSS-WIN,Q4,LOSS,4,7,VERY_LOW,AVAILABLE,0.5714,57.1429,2,4,1,0.2857,0.5714,0.1429,28.5714,57.1429,14.2857,3.5,250.0,3.0,200.0,,,,,,,,,,,,,,4,3,0,0.5714,0.4286,0.0,57.1429,42.8571,0.0,1.75,-133.33,1.75,-133.33,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,1.0,0.5714,0.2857,0.1429,57.1429,28.5714,14.2857,1.75,-133.33,1.5,-200.0
3,WIN-LOSS-WIN,Q4,TIE,1,7,VERY_LOW,AVAILABLE,0.1429,14.2857,2,4,1,0.2857,0.5714,0.1429,28.5714,57.1429,14.2857,3.5,250.0,3.0,200.0,,,,,,,,,,,,,,4,3,0,0.5714,0.4286,0.0,57.1429,42.8571,0.0,1.75,-133.33,1.75,-133.33,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,1.0,0.5714,0.2857,0.1429,57.1429,28.5714,14.2857,1.75,-133.33,1.5,-200.0
3,WIN-LOSS-LOSS,Q4,WIN,1,9,VERY_LOW,AVAILABLE,0.1111,11.1111,1,6,2,0.1111,0.6667,0.2222,11.1111,66.6667,22.2222,9.0,800.0,7.0,600.0,,,,,,,,,,,,,,2,7,0,0.2222,0.7778,0.0,22.2222,77.7778,0.0,4.5,350.0,4.5,350.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,7.0,0.0,0.2222,0.7778,0.0,22.2222,77.7778,0.0,4.5,350.0,4.5,350.0
3,WIN-LOSS-LOSS,Q4,LOSS,6,9,VERY_LOW,AVAILABLE,0.6667,66.6667,1,6,2,0.1111,0.6667,0.2222,11.1111,66.6667,22.2222,9.0,800.0,7.0,600.0,,,,,,,,,,,,,,2,7,0,0.2222,0.7778,0.0,22.2222,77.7778,0.0,4.5,350.0,4.5,350.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,7.0,0.0,0.2222,0.7778,0.0,22.2222,77.7778,0.0,4.5,350.0,4.5,350.0
3,WIN-LOSS-LOSS,Q4,TIE,2,9,VERY_LOW,AVAILABLE,0.2222,22.2222,1,6,2,0.1111,0.6667,0.2222,11.1111,66.6667,22.2222,9.0,800.0,7.0,600.0,,,,,,,,,,,,,,2,7,0,0.2222,0.7778,0.0,22.2222,77.7778,0.0,4.5,350.0,4.5,350.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,7.0,0.0,0.2222,0.7778,0.0,22.2222,77.7778,0.0,4.5,350.0,4.5,350.0
3,WIN-LOSS-TIE,Q4,WIN,5,6,VERY_LOW,AVAILABLE,0.8333,83.3333,5,1,0,0.8333,0.1667,0.0,83.3333,16.6667,0.0,1.2,-500.0,1.2,-500.0,,,,,,,,,,,,,,3,3,0,0.5,0.5,0.0,50.0,50.0,0.0,2.0,100.0,2.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,0.0,0.5,0.5,0.0,50.0,50.0,0.0,2.0,100.0,2.0,100.0
3,WIN-LOSS-TIE,Q4,LOSS,1,6,VERY_LOW,AVAILABLE,0.1667,16.6667,5,1,0,0.8333,0.1667,0.0,83.3333,16.6667,0.0,1.2,-500.0,1.2,-500.0,,,,,,,,,,,,,,3,3,0,0.5,0.5,0.0,50.0,50.0,0.0,2.0,100.0,2.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,0.0,0.5,0.5,0.0,50.0,50.0,0.0,2.0,100.0,2.0,100.0
3,WIN-LOSS-TIE,Q4,TIE,0,6,VERY_LOW,AVAILABLE,0.0,0.0,5,1,0,0.8333,0.1667,0.0,83.3333,16.6667,0.0,1.2,-500.0,1.2,-500.0,,,,,,,,,,,,,,3,3,0,0.5,0.5,0.0,50.0,50.0,0.0,2.0,100.0,2.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,0.0,0.5,0.5,0.0,50.0,50.0,0.0,2.0,100.0,2.0,100.0
3,WIN-TIE-WIN,Q4,WIN,0,2,VERY_LOW,AVAILABLE,0.0,0.0,0,2,0,0.0,1.0,0.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,0,2,0,0.0,1.0,0.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,,,,
3,WIN-TIE-WIN,Q4,LOSS,2,2,VERY_LOW,AVAILABLE,1.0,100.0,0,2,0,0.0,1.0,0.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,0,2,0,0.0,1.0,0.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,,,,
3,WIN-TIE-WIN,Q4,TIE,0,2,VERY_LOW,AVAILABLE,0.0,0.0,0,2,0,0.0,1.0,0.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,0,2,0,0.0,1.0,0.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,,,,
3,WIN-TIE-LOSS,Q4,WIN,0,3,VERY_LOW,AVAILABLE,0.0,0.0,0,3,0,0.0,1.0,0.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,2,1,0,0.6667,0.3333,0.0,66.6667,33.3333,0.0,1.5,-200.0,1.5,-200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,0.0,0.6667,0.3333,0.0,66.6667,33.3333,0.0,1.5,-200.0,1.5,-200.0
3,WIN-TIE-LOSS,Q4,LOSS,3,3,VERY_LOW,AVAILABLE,1.0,100.0,0,3,0,0.0,1.0,0.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,2,1,0,0.6667,0.3333,0.0,66.6667,33.3333,0.0,1.5,-200.0,1.5,-200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,0.0,0.6667,0.3333,0.0,66.6667,33.3333,0.0,1.5,-200.0,1.5,-200.0
3,WIN-TIE-LOSS,Q4,TIE,0,3,VERY_LOW,AVAILABLE,0.0,0.0,0,3,0,0.0,1.0,0.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,2,1,0,0.6667,0.3333,0.0,66.6667,33.3333,0.0,1.5,-200.0,1.5,-200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,0.0,0.6667,0.3333,0.0,66.6667,33.3333,0.0,1.5,-200.0,1.5,-200.0
3,WIN-TIE-TIE,Q4,WIN,0,1,VERY_LOW,AVAILABLE,0.0,0.0,0,1,0,0.0,1.0,0.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,1,0,0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,,1.0,
3,WIN-TIE-TIE,Q4,LOSS,1,1,VERY_LOW,AVAILABLE,1.0,100.0,0,1,0,0.0,1.0,0.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,1,0,0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,,1.0,
3,WIN-TIE-TIE,Q4,TIE,0,1,VERY_LOW,AVAILABLE,0.0,0.0,0,1,0,0.0,1.0,0.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,1,0,0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,,1.0,
3,LOSS-WIN-WIN,Q4,WIN,2,7,VERY_LOW,AVAILABLE,0.2857,28.5714,2,5,0,0.2857,0.7143,0.0,28.5714,71.4286,0.0,3.5,250.0,3.5,250.0,,,,,,,,,,,,,,2,4,1,0.2857,0.5714,0.1429,28.5714,57.1429,14.2857,3.5,250.0,3.0,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,2.0,0.2857,0.4286,0.2857,28.5714,42.8571,28.5714,3.5,250.0,2.5,150.0
3,LOSS-WIN-WIN,Q4,LOSS,5,7,VERY_LOW,AVAILABLE,0.7143,71.4286,2,5,0,0.2857,0.7143,0.0,28.5714,71.4286,0.0,3.5,250.0,3.5,250.0,,,,,,,,,,,,,,2,4,1,0.2857,0.5714,0.1429,28.5714,57.1429,14.2857,3.5,250.0,3.0,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,2.0,0.2857,0.4286,0.2857,28.5714,42.8571,28.5714,3.5,250.0,2.5,150.0
3,LOSS-WIN-WIN,Q4,TIE,0,7,VERY_LOW,AVAILABLE,0.0,0.0,2,5,0,0.2857,0.7143,0.0,28.5714,71.4286,0.0,3.5,250.0,3.5,250.0,,,,,,,,,,,,,,2,4,1,0.2857,0.5714,0.1429,28.5714,57.1429,14.2857,3.5,250.0,3.0,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,2.0,0.2857,0.4286,0.2857,28.5714,42.8571,28.5714,3.5,250.0,2.5,150.0
3,LOSS-WIN-LOSS,Q4,WIN,9,18,VERY_LOW,AVAILABLE,0.5,50.0,9,4,5,0.5,0.2222,0.2778,50.0,22.2222,27.7778,2.0,100.0,1.4444,-225.0,,,,,,,,,,,,,,7,11,0,0.3889,0.6111,0.0,38.8889,61.1111,0.0,2.5714,157.14,2.5714,157.14,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,11.0,1.0,0.3333,0.6111,0.0556,33.3333,61.1111,5.5556,3.0,200.0,2.8333,183.33
3,LOSS-WIN-LOSS,Q4,LOSS,4,18,VERY_LOW,AVAILABLE,0.2222,22.2222,9,4,5,0.5,0.2222,0.2778,50.0,22.2222,27.7778,2.0,100.0,1.4444,-225.0,,,,,,,,,,,,,,7,11,0,0.3889,0.6111,0.0,38.8889,61.1111,0.0,2.5714,157.14,2.5714,157.14,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,11.0,1.0,0.3333,0.6111,0.0556,33.3333,61.1111,5.5556,3.0,200.0,2.8333,183.33
3,LOSS-WIN-LOSS,Q4,TIE,5,18,VERY_LOW,AVAILABLE,0.2778,27.7778,9,4,5,0.5,0.2222,0.2778,50.0,22.2222,27.7778,2.0,100.0,1.4444,-225.0,,,,,,,,,,,,,,7,11,0,0.3889,0.6111,0.0,38.8889,61.1111,0.0,2.5714,157.14,2.5714,157.14,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,11.0,1.0,0.3333,0.6111,0.0556,33.3333,61.1111,5.5556,3.0,200.0,2.8333,183.33
3,LOSS-WIN-TIE,Q4,WIN,1,5,VERY_LOW,AVAILABLE,0.2,20.0,1,3,1,0.2,0.6,0.2,20.0,60.0,20.0,5.0,400.0,4.0,300.0,,,,,,,,,,,,,,3,2,0,0.6,0.4,0.0,60.0,40.0,0.0,1.6667,-150.0,1.6667,-150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,0.0,0.6,0.4,0.0,60.0,40.0,0.0,1.6667,-150.0,1.6667,-150.0
3,LOSS-WIN-TIE,Q4,LOSS,3,5,VERY_LOW,AVAILABLE,0.6,60.0,1,3,1,0.2,0.6,0.2,20.0,60.0,20.0,5.0,400.0,4.0,300.0,,,,,,,,,,,,,,3,2,0,0.6,0.4,0.0,60.0,40.0,0.0,1.6667,-150.0,1.6667,-150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,0.0,0.6,0.4,0.0,60.0,40.0,0.0,1.6667,-150.0,1.6667,-150.0
3,LOSS-WIN-TIE,Q4,TIE,1,5,VERY_LOW,AVAILABLE,0.2,20.0,1,3,1,0.2,0.6,0.2,20.0,60.0,20.0,5.0,400.0,4.0,300.0,,,,,,,,,,,,,,3,2,0,0.6,0.4,0.0,60.0,40.0,0.0,1.6667,-150.0,1.6667,-150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,0.0,0.6,0.4,0.0,60.0,40.0,0.0,1.6667,-150.0,1.6667,-150.0
3,LOSS-LOSS-WIN,Q4,WIN,10,12,VERY_LOW,AVAILABLE,0.8333,83.3333,10,1,1,0.8333,0.0833,0.0833,83.3333,8.3333,8.3333,1.2,-500.0,1.1,-1000.0,,,,,,,,,,,,,,4,8,0,0.3333,0.6667,0.0,33.3333,66.6667,0.0,3.0,200.0,3.0,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,8.0,2.0,0.1667,0.6667,0.1667,16.6667,66.6667,16.6667,6.0,500.0,5.0,400.0
3,LOSS-LOSS-WIN,Q4,LOSS,1,12,VERY_LOW,AVAILABLE,0.0833,8.3333,10,1,1,0.8333,0.0833,0.0833,83.3333,8.3333,8.3333,1.2,-500.0,1.1,-1000.0,,,,,,,,,,,,,,4,8,0,0.3333,0.6667,0.0,33.3333,66.6667,0.0,3.0,200.0,3.0,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,8.0,2.0,0.1667,0.6667,0.1667,16.6667,66.6667,16.6667,6.0,500.0,5.0,400.0
3,LOSS-LOSS-WIN,Q4,TIE,1,12,VERY_LOW,AVAILABLE,0.0833,8.3333,10,1,1,0.8333,0.0833,0.0833,83.3333,8.3333,8.3333,1.2,-500.0,1.1,-1000.0,,,,,,,,,,,,,,4,8,0,0.3333,0.6667,0.0,33.3333,66.6667,0.0,3.0,200.0,3.0,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,8.0,2.0,0.1667,0.6667,0.1667,16.6667,66.6667,16.6667,6.0,500.0,5.0,400.0
3,LOSS-LOSS-LOSS,Q4,WIN,5,13,VERY_LOW,AVAILABLE,0.3846,38.4615,5,6,2,0.3846,0.4615,0.1538,38.4615,46.1538,15.3846,2.6,160.0,2.2,120.0,,,,,,,,,,,,,,0,13,0,0.0,1.0,0.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,13.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,,,,
3,LOSS-LOSS-LOSS,Q4,LOSS,6,13,VERY_LOW,AVAILABLE,0.4615,46.1538,5,6,2,0.3846,0.4615,0.1538,38.4615,46.1538,15.3846,2.6,160.0,2.2,120.0,,,,,,,,,,,,,,0,13,0,0.0,1.0,0.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,13.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,,,,
3,LOSS-LOSS-LOSS,Q4,TIE,2,13,VERY_LOW,AVAILABLE,0.1538,15.3846,5,6,2,0.3846,0.4615,0.1538,38.4615,46.1538,15.3846,2.6,160.0,2.2,120.0,,,,,,,,,,,,,,0,13,0,0.0,1.0,0.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,13.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,,,,
3,LOSS-LOSS-TIE,Q4,WIN,3,6,VERY_LOW,AVAILABLE,0.5,50.0,3,2,1,0.5,0.3333,0.1667,50.0,33.3333,16.6667,2.0,100.0,1.6667,-150.0,,,,,,,,,,,,,,0,6,0,0.0,1.0,0.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,,,,
3,LOSS-LOSS-TIE,Q4,LOSS,2,6,VERY_LOW,AVAILABLE,0.3333,33.3333,3,2,1,0.5,0.3333,0.1667,50.0,33.3333,16.6667,2.0,100.0,1.6667,-150.0,,,,,,,,,,,,,,0,6,0,0.0,1.0,0.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,,,,
3,LOSS-LOSS-TIE,Q4,TIE,1,6,VERY_LOW,AVAILABLE,0.1667,16.6667,3,2,1,0.5,0.3333,0.1667,50.0,33.3333,16.6667,2.0,100.0,1.6667,-150.0,,,,,,,,,,,,,,0,6,0,0.0,1.0,0.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,,,,
3,LOSS-TIE-WIN,Q4,WIN,0,2,VERY_LOW,AVAILABLE,0.0,0.0,0,2,0,0.0,1.0,0.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,1,1,0,0.5,0.5,0.0,50.0,50.0,0.0,2.0,100.0,2.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.5,0.5,0.0,50.0,50.0,0.0,2.0,100.0,2.0,100.0
3,LOSS-TIE-WIN,Q4,LOSS,2,2,VERY_LOW,AVAILABLE,1.0,100.0,0,2,0,0.0,1.0,0.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,1,1,0,0.5,0.5,0.0,50.0,50.0,0.0,2.0,100.0,2.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.5,0.5,0.0,50.0,50.0,0.0,2.0,100.0,2.0,100.0
3,LOSS-TIE-WIN,Q4,TIE,0,2,VERY_LOW,AVAILABLE,0.0,0.0,0,2,0,0.0,1.0,0.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,1,1,0,0.5,0.5,0.0,50.0,50.0,0.0,2.0,100.0,2.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.5,0.5,0.0,50.0,50.0,0.0,2.0,100.0,2.0,100.0
3,LOSS-TIE-LOSS,Q4,WIN,1,4,VERY_LOW,AVAILABLE,0.25,25.0,1,3,0,0.25,0.75,0.0,25.0,75.0,0.0,4.0,300.0,4.0,300.0,,,,,,,,,,,,,,1,3,0,0.25,0.75,0.0,25.0,75.0,0.0,4.0,300.0,4.0,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,0.0,0.25,0.75,0.0,25.0,75.0,0.0,4.0,300.0,4.0,300.0
3,LOSS-TIE-LOSS,Q4,LOSS,3,4,VERY_LOW,AVAILABLE,0.75,75.0,1,3,0,0.25,0.75,0.0,25.0,75.0,0.0,4.0,300.0,4.0,300.0,,,,,,,,,,,,,,1,3,0,0.25,0.75,0.0,25.0,75.0,0.0,4.0,300.0,4.0,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,0.0,0.25,0.75,0.0,25.0,75.0,0.0,4.0,300.0,4.0,300.0
3,LOSS-TIE-LOSS,Q4,TIE,0,4,VERY_LOW,AVAILABLE,0.0,0.0,1,3,0,0.25,0.75,0.0,25.0,75.0,0.0,4.0,300.0,4.0,300.0,,,,,,,,,,,,,,1,3,0,0.25,0.75,0.0,25.0,75.0,0.0,4.0,300.0,4.0,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,0.0,0.25,0.75,0.0,25.0,75.0,0.0,4.0,300.0,4.0,300.0
3,LOSS-TIE-TIE,Q4,WIN,0,3,VERY_LOW,AVAILABLE,0.0,0.0,0,2,1,0.0,0.6667,0.3333,0.0,66.6667,33.3333,,,,,,,,,,,,,,,,,,0,3,0,0.0,1.0,0.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,,,,
3,LOSS-TIE-TIE,Q4,LOSS,2,3,VERY_LOW,AVAILABLE,0.6667,66.6667,0,2,1,0.0,0.6667,0.3333,0.0,66.6667,33.3333,,,,,,,,,,,,,,,,,,0,3,0,0.0,1.0,0.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,,,,
3,LOSS-TIE-TIE,Q4,TIE,1,3,VERY_LOW,AVAILABLE,0.3333,33.3333,0,2,1,0.0,0.6667,0.3333,0.0,66.6667,33.3333,,,,,,,,,,,,,,,,,,0,3,0,0.0,1.0,0.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,,,,
3,TIE-WIN-WIN,Q4,WIN,2,4,VERY_LOW,AVAILABLE,0.5,50.0,2,2,0,0.5,0.5,0.0,50.0,50.0,0.0,2.0,100.0,2.0,100.0,,,,,,,,,,,,,,4,0,0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,,1.0,
3,TIE-WIN-WIN,Q4,LOSS,2,4,VERY_LOW,AVAILABLE,0.5,50.0,2,2,0,0.5,0.5,0.0,50.0,50.0,0.0,2.0,100.0,2.0,100.0,,,,,,,,,,,,,,4,0,0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,1.0,,1.0,
