game_id,snapshot,underdog_side,underdog_team,favorite_team,spread_line_away_perspective,underdog_score_now,favorite_score_now,underdog_margin_now,underdog_wp,underdog_fair_ml,underdog_vegas_wp,underdog_vegas_fair_ml,underdog_final,favorite_final,underdog_final_margin,underdog_won_su,underdog_covered,ats_margin,pregame_spread_abs,season
2023_01_MIA_LAC,Q3,away,MIA,LAC,3.0,27.0,24.0,3.0,0.43296921253204346,130.963304331019,0.4140116572380066,141.53909256355095,36,34,2,True,True,5.0,3.0,2023
2023_01_TB_MIN,Q3,away,TB,MIN,4.0,17.0,10.0,7.0,0.5971980690956116,-148.26097475619258,0.516996830701828,-107.03797895426867,20,17,3,True,True,7.0,4.0,2023
2023_02_BAL_CIN,Q3,away,BAL,CIN,3.5,20.0,17.0,3.0,0.6399988532066345,-177.77689290917257,0.6121754050254822,-157.84852558556926,27,24,3,True,True,6.5,3.5,2023
2023_02_GB_ATL,Q3,away,GB,ATL,3.0,24.0,12.0,12.0,0.8712587952613831,-676.7520911663817,0.8030357211828232,-407.7062734447421,24,25,-1,False,True,2.0,3.0,2023
2023_02_LAC_TEN,Q3,home,TEN,LAC,-2.5,17.0,14.0,3.0,0.46150368452072144,116.68299377469005,0.3785669207572937,164.15408879348934,27,24,3,True,True,5.5,2.5,2023
2023_02_NYG_ARI,Q3,home,ARI,NYG,-5.0,28.0,14.0,14.0,0.9639490842819214,-2673.854644414831,0.9336637258529663,-1407.4708564178777,28,31,-3,False,True,2.0,5.0,2023
2023_03_DAL_ARI,Q3,home,ARI,DAL,-11.5,21.0,13.0,8.0,0.7876598834991455,-370.9425691569571,0.5723127722740173,-133.81572681443168,28,16,12,True,True,23.5,11.5,2023
2023_03_HOU_JAX,Q3,away,HOU,JAX,7.5,24.0,10.0,14.0,0.9734776616096497,-3670.4066107678927,0.9628617763519287,-2592.6435940398924,37,17,20,True,True,27.5,7.5,2023
2023_03_LAC_MIN,Q3,away,LAC,MIN,1.0,21.0,17.0,4.0,0.6353718042373657,-174.2519672425388,0.6304746568202972,-170.6174335419514,28,24,4,True,True,5.0,1.0,2023
2023_03_PIT_LV,Q3,away,PIT,LV,3.0,23.0,7.0,16.0,0.9296659827232361,-1321.787121962629,0.9297053143382072,-1322.582647017269,23,18,5,True,True,8.0,3.0,2023
2023_04_CIN_TEN,Q3,home,TEN,CIN,-2.5,27.0,3.0,24.0,0.9992129802703857,-126961.6176916086,0.999325156211853,-148082.4412647942,27,3,24,True,True,26.5,2.5,2023
2023_04_DEN_CHI,Q3,home,CHI,DEN,-3.0,28.0,14.0,14.0,0.963160514831543,-2614.4787594812187,0.9336195588111877,-1406.467842169961,28,31,-3,False,False,0.0,3.0,2023
2023_04_PIT_HOU,Q3,home,HOU,PIT,-3.0,16.0,6.0,10.0,0.9260072708129883,-1251.4841403843427,0.8897942304611206,-807.3935095995232,30,6,24,True,True,27.0,3.0,2023
2023_04_TB_NO,Q3,away,TB,NO,4.0,14.0,6.0,8.0,0.8808251619338989,-739.1033008539467,0.8530045747756958,-580.2932801983964,26,9,17,True,True,21.0,4.0,2023
2023_05_CHI_WAS,Q3,away,CHI,WAS,6.0,27.0,14.0,13.0,0.9600328803062439,-2402.056709771422,0.9385626316070557,-1527.673883432226,40,20,20,True,True,26.0,6.0,2023
2023_05_GB_LV,Q3,away,GB,LV,1.0,13.0,10.0,3.0,0.3575894832611084,179.6502824636511,0.32892167568206787,204.02374605636788,13,17,-4,False,False,-3.0,1.0,2023
2023_05_HOU_ATL,Q3,away,HOU,ATL,2.5,12.0,7.0,5.0,0.5917431116104126,-144.94381563152703,0.5392462611198425,-117.03567776366998,19,21,-2,False,True,0.5,2.5,2023
2023_05_JAX_BUF,Q3,away,JAX,BUF,5.5,11.0,7.0,4.0,0.7517061829566956,-302.74865154036115,0.6928878426551819,-225.61394138403455,25,20,5,True,True,10.5,5.5,2023
2023_05_NO_NE,Q3,away,NO,NE,2.5,24.0,0.0,24.0,0.9994258880615234,-174082.05980066446,0.999724805355072,-363279.16395928094,34,0,34,True,True,36.5,2.5,2023
2023_05_NYJ_DEN,Q3,away,NYJ,DEN,2.5,18.0,13.0,5.0,0.8303202986717224,-489.34568612029216,0.8080846667289734,-421.0631078590163,31,21,10,True,True,12.5,2.5,2023
2023_05_TEN_IND,Q3,home,IND,TEN,-2.5,17.0,16.0,1.0,0.701487123966217,-234.9939249812558,0.6211214661598206,-163.93683217266283,23,16,7,True,True,9.5,2.5,2023
2023_06_NO_HOU,Q3,home,HOU,NO,-2.0,20.0,13.0,7.0,0.7606667280197144,-317.82740516010324,0.6771782636642456,-209.76848441207153,20,13,7,True,True,9.0,2.0,2023
2023_06_NYG_BUF,Q3,away,NYG,BUF,15.5,6.0,0.0,6.0,0.5732016563415527,-134.30268998425805,0.3462144732475281,188.83830032288805,9,14,-5,False,True,10.5,15.5,2023
2023_06_SF_CLE,Q3,home,CLE,SF,-9.5,13.0,10.0,3.0,0.7331732511520386,-274.7750194901946,0.5765503644943237,-136.15559352313934,19,17,2,True,True,11.5,9.5,2023
2023_06_WAS_ATL,Q3,away,WAS,ATL,1.5,24.0,10.0,14.0,0.843591034412384,-539.3495387192671,0.8588085323572159,-608.258095687489,24,16,8,True,True,9.5,1.5,2023
2023_07_ATL_TB,Q3,away,ATL,TB,3.0,13.0,10.0,3.0,0.5905280113220215,-144.21694954729395,0.5602902770042419,-127.42276272331762,16,13,3,True,True,6.0,3.0,2023
2023_07_BUF_NE,Q3,home,NE,BUF,-7.5,16.0,10.0,6.0,0.7075178623199463,-241.90122102222196,0.5679076910018921,-131.43202949358187,29,25,4,True,True,11.5,7.5,2023
2023_07_JAX_NO,Q3,away,JAX,NO,2.5,24.0,9.0,15.0,0.8686192035675049,-661.1462459917503,0.8550442010164261,-589.8654672748331,31,24,7,True,True,9.5,2.5,2023
2023_07_LV_CHI,Q3,home,CHI,LV,-2.5,21.0,3.0,18.0,0.9663809537887573,-2874.5043738498034,0.9389070272445679,-1536.8494687649395,30,12,18,True,True,20.5,2.5,2023
2023_07_SF_MIN,Q3,home,MIN,SF,-7.0,22.0,14.0,8.0,0.8177217841148376,-448.61190907750216,0.6980026960372925,-231.12878389254962,22,17,5,True,True,12.0,7.0,2023
2023_07_WAS_NYG,Q3,home,NYG,WAS,-3.0,14.0,7.0,7.0,0.6851930618286133,-217.65500652834453,0.5473241806030273,-120.90864083090179,14,7,7,True,True,10.0,3.0,2023
2023_08_ATL_TEN,Q3,home,TEN,ATL,-2.5,21.0,9.0,12.0,0.8487237691879272,-561.0423822908958,0.7327802181243896,-274.2237917346612,28,23,5,True,True,7.5,2.5,2023
2023_08_CIN_SF,Q3,away,CIN,SF,4.0,17.0,10.0,7.0,0.8349050879478455,-505.7121855360955,0.8070871233940125,-418.36871524260005,31,17,14,True,True,18.0,4.0,2023
2023_08_CLE_SEA,Q3,away,CLE,SEA,4.0,20.0,17.0,3.0,0.6159303784370422,-160.3694600813611,0.6019728779792786,-151.23916051829747,20,24,-4,False,False,0.0,4.0,2023
2023_08_KC_DEN,Q3,home,DEN,KC,-7.0,14.0,9.0,5.0,0.7346483469009399,-276.8584021696989,0.6144599318504333,-159.37641314418698,24,9,15,True,True,22.0,7.0,2023
2023_08_NYJ_NYG,Q3,home,NYG,NYJ,-3.0,10.0,7.0,3.0,0.694863498210907,-227.7221814292113,0.5782173871994019,-137.0889575936028,10,13,-3,False,False,0.0,3.0,2023
2023_09_TB_HOU,Q3,away,TB,HOU,2.5,23.0,22.0,1.0,0.31757283210754395,214.88839689578882,0.32257378101348877,210.00659658640512,37,39,-2,False,True,0.5,2.5,2023
2023_09_TEN_PIT,Q3,away,TEN,PIT,3.5,16.0,13.0,3.0,0.6000202894210815,-150.01268153142829,0.5672773122787476,-131.09488556425572,16,20,-4,False,False,-0.5,3.5,2023
2023_09_WAS_NE,Q3,away,WAS,NE,2.5,20.0,17.0,3.0,0.5682482719421387,-131.61459121386184,0.5652618706226349,-130.02353196675128,20,17,3,True,True,5.5,2.5,2023
2023_10_ATL_ARI,Q3,home,ARI,ATL,-2.0,22.0,17.0,5.0,0.7230706214904785,-261.10289395157747,0.6227573156356812,-165.08134987032875,25,23,2,True,True,4.0,2.0,2023
2023_10_HOU_CIN,Q3,away,HOU,CIN,5.5,20.0,17.0,3.0,0.6328713297843933,-172.38406616751607,0.5741963386535645,-134.8500237968588,30,27,3,True,True,8.5,5.5,2023
2023_10_NO_MIN,Q3,home,MIN,NO,-3.0,27.0,11.0,16.0,0.9726442098617554,-3555.5332342674865,0.9547348618507385,-2109.205673254563,27,19,8,True,True,11.0,3.0,2023
2023_11_CHI_DET,Q3,away,CHI,DET,8.0,20.0,14.0,6.0,0.8605330586433411,-617.0157961969634,0.7976046204566956,-394.08242532831156,26,31,-5,False,True,3.0,8.0,2023
2023_11_LAC_GB,Q3,home,GB,LAC,-3.0,16.0,13.0,3.0,0.6385917663574219,-176.69541170137532,0.53765869140625,-116.2904290429043,23,20,3,True,True,6.0,3.0,2023
2023_11_MIN_DEN,Q3,away,MIN,DEN,2.5,17.0,9.0,8.0,0.6901810169219971,-222.7691182977741,0.6496052145957947,-185.3923750167768,20,21,-1,False,True,1.5,2.5,2023
2023_11_NYG_WAS,Q3,away,NYG,WAS,7.5,14.0,12.0,2.0,0.7154721021652222,-251.4593850409315,0.6406376361846924,-178.27065399479193,31,19,12,True,True,19.5,7.5,2023
2023_11_SEA_LA,Q3,away,SEA,LA,2.5,16.0,7.0,9.0,0.8583617210388184,-606.0238286812754,0.8291929960250854,-485.45608595000255,16,17,-1,False,True,1.5,2.5,2023
2023_12_BUF_PHI,Q3,away,BUF,PHI,2.5,24.0,14.0,10.0,0.7766659259796143,-347.7597090306609,0.750406414270401,-300.65132165830784,34,37,-3,False,False,-0.5,2.5,2023
2023_12_CHI_MIN,Q3,away,CHI,MIN,3.0,6.0,3.0,3.0,0.7160329222679138,-252.15349891492278,0.7146217226982117,-250.41209494109364,12,10,2,True,True,5.0,3.0,2023
2023_12_GB_DET,Q3,away,GB,DET,8.5,29.0,14.0,15.0,0.9137762784957886,-1059.773647616401,0.8512323945760727,-572.1893500607245,29,22,7,True,True,15.5,8.5,2023
2023_12_NO_ATL,Q3,home,ATL,NO,-2.0,14.0,12.0,2.0,0.6947717070579529,-227.62362570034335,0.5591561198234558,-126.83767314622385,24,15,9,True,True,11.0,2.0,2023
2023_13_ARI_PIT,Q3,away,ARI,PIT,6.0,17.0,3.0,14.0,0.9545590877532959,-2100.660045227264,0.9303072094917297,-1334.8686466806528,24,10,14,True,True,20.0,6.0,2023
2023_13_KC_GB,Q3,home,GB,KC,-5.5,21.0,12.0,9.0,0.7056232690811157,-239.70076265149868,0.5540783405303955,-124.25463728078078,27,19,8,True,True,13.5,5.5,2023
2023_13_SEA_DAL,Q3,away,SEA,DAL,9.5,28.0,27.0,1.0,0.7102776169776917,-245.15800593943098,0.6319383382797241,-171.69360571979175,35,41,-6,False,True,3.5,9.5,2023
2023_14_BUF_KC,Q3,away,BUF,KC,2.0,17.0,14.0,3.0,0.5665004253387451,-130.68073383495698,0.5624743700027466,-128.55803898991644,20,17,3,True,True,5.0,2.0,2023
2023_14_DEN_LAC,Q3,away,DEN,LAC,3.0,17.0,0.0,17.0,0.96262127161026,-2575.318404556769,0.9574493691325188,-2250.141418853174,24,7,17,True,True,20.0,3.0,2023
2023_14_DET_CHI,Q3,home,CHI,DET,-3.0,19.0,13.0,6.0,0.8829255104064941,-754.1570443502238,0.86114102602005,-620.1551122971653,28,13,15,True,True,18.0,3.0,2023
2023_14_GB_NYG,Q3,home,NYG,GB,-6.0,21.0,13.0,8.0,0.828425407409668,-482.83687864420347,0.6950876712799072,-227.96312441599974,24,22,2,True,True,8.0,6.0,2023
2023_14_HOU_NYJ,Q3,home,NYJ,HOU,-3.5,14.0,6.0,8.0,0.8596516251564026,-612.5127035595448,0.7778801321983337,-350.2073632120622,30,6,24,True,True,27.5,3.5,2023
2023_14_LA_BAL,Q3,away,LA,BAL,7.5,22.0,20.0,2.0,0.4695889949798584,112.95217960610256,0.4006633758544922,149.586076557985,31,37,-6,False,True,1.5,7.5,2023
2023_14_NE_PIT,Q3,away,NE,PIT,6.0,21.0,10.0,11.0,0.8267129063606262,-477.07702229751226,0.7101978957653046,-245.06305695770683,21,18,3,True,True,9.0,6.0,2023
2023_14_TB_ATL,Q3,away,TB,ATL,1.5,19.0,10.0,9.0,0.8492030501365662,-563.1433864581674,0.8247582316398621,-470.64021286575246,29,25,4,True,True,5.5,1.5,2023
2023_14_TEN_MIA,Q3,away,TEN,MIA,14.0,13.0,10.0,3.0,0.5378013849258423,-116.35720389156823,0.36469292640686035,174.20328928573062,28,27,1,True,True,15.0,14.0,2023
2023_15_CHI_CLE,Q3,away,CHI,CLE,3.0,17.0,7.0,10.0,0.8916427493095398,-822.8731751940253,0.8663926124572754,-648.4616070950588,17,20,-3,False,False,0.0,3.0,2023
2023_15_MIN_CIN,Q3,away,MIN,CIN,3.0,17.0,3.0,14.0,0.843431830406189,-538.6994256842413,0.8427509665489197,-535.933956510516,24,27,-3,False,False,0.0,3.0,2023
2023_15_TB_GB,Q3,away,TB,GB,4.0,27.0,17.0,10.0,0.8287047147750854,-483.7872295708417,0.7914515882730484,-379.50497043788596,34,20,14,True,True,18.0,4.0,2023
2023_16_BAL_SF,Q3,away,BAL,SF,6.5,33.0,12.0,21.0,0.983026921749115,-5791.683201000137,0.9755145609378815,-3984.0599078621462,33,19,14,True,True,20.5,6.5,2023
2023_16_CIN_PIT,Q3,home,PIT,CIN,-3.0,31.0,11.0,20.0,0.9927656650543213,-13722.97070164453,0.9830850958824158,-5811.946015469458,34,11,23,True,True,26.0,3.0,2023
2023_16_JAX_TB,Q3,home,TB,JAX,-2.0,30.0,6.0,24.0,0.9996119141578674,-257574.95008447242,0.9994743466377258,-190139.43757795668,30,12,18,True,True,20.0,2.0,2023
2023_16_LV_KC,Q3,away,LV,KC,11.0,20.0,7.0,13.0,0.9111602306365967,-1025.6220127153326,0.8237605541944504,-467.4098641363924,20,14,6,True,True,17.0,11.0,2023
2023_16_NE_DEN,Q3,away,NE,DEN,7.0,23.0,7.0,16.0,0.970276951789856,-3264.3924840074596,0.9556456170976162,-2154.5686233552706,26,23,3,True,True,10.0,7.0,2023
2023_16_SEA_TEN,Q3,home,TEN,SEA,-3.0,10.0,6.0,4.0,0.5651386380195618,-129.95834705705215,0.4498257637023926,122.30829816622197,17,20,-3,False,False,0.0,3.0,2023
2023_17_CIN_KC,Q3,away,CIN,KC,7.5,17.0,16.0,1.0,0.31149017810821533,221.03740993482893,0.2816691994667053,255.02639333421504,17,25,-8,False,False,-0.5,7.5,2023
2023_17_GB_MIN,Q3,away,GB,MIN,1.0,30.0,3.0,27.0,0.9995529651641846,-223596.21333333335,0.9996731777791865,-305876.74708620826,33,10,23,True,True,24.0,1.0,2023
2023_17_NO_TB,Q3,away,NO,TB,2.5,20.0,0.0,20.0,0.9862041473388672,-7148.555232960044,0.9809136986732483,-5139.359805130927,23,13,10,True,True,12.5,2.5,2023
2023_17_PIT_SEA,Q3,away,PIT,SEA,4.5,24.0,17.0,7.0,0.6589599251747131,-193.22067223691968,0.5608969032764435,-127.736950037855,30,23,7,True,True,11.5,4.5,2023
2023_18_BUF_MIA,Q3,home,MIA,BUF,-2.5,14.0,7.0,7.0,0.8561006784439087,-594.9303090426347,0.8002721667289734,-400.6813440182973,14,21,-7,False,False,-4.5,2.5,2023
2023_18_JAX_TEN,Q3,home,TEN,JAX,-3.5,28.0,13.0,15.0,0.9093225002288818,-1002.8094097478762,0.8483598232269287,-559.4558390000393,28,20,8,True,True,11.5,3.5,2023
2023_18_KC_LAC,Q3,away,KC,LAC,3.5,10.0,9.0,1.0,0.45174455642700195,121.3640398700834,0.48198366165161133,107.47591247663964,13,12,1,True,True,4.5,3.5,2023
2023_18_NYJ_NE,Q3,away,NYJ,NE,2.5,6.0,3.0,3.0,0.6212986707687378,-164.0603353650571,0.6396406292915344,-177.50076209590515,17,3,14,True,True,16.5,2.5,2023
2023_18_PHI_NYG,Q3,home,NYG,PHI,-4.5,24.0,3.0,21.0,0.9929759502410889,-14136.801194799906,0.9840679168701172,-6176.643122231533,27,10,17,True,True,21.5,4.5,2023
2024_01_ARI_BUF,Q1,away,ARI,BUF,6.5,7.0,0.0,7.0,0.7216779589653015,-259.2960141720611,0.5570386052131653,-125.75330757237381,28,34,-6,False,True,0.5,6.5,2024
2024_01_DAL_CLE,Q1,away,DAL,CLE,2.5,7.0,3.0,4.0,0.5853931307792664,-141.19233766665053,0.5613795518875122,-127.98754693341196,33,17,16,True,True,18.5,2.5,2024
2024_01_GB_PHI,Q1,away,GB,PHI,2.0,6.0,0.0,6.0,0.506462574005127,-102.61887900075651,0.5239256024360657,-110.05120315584817,29,34,-5,False,False,-3.0,2.0,2024
2024_01_HOU_IND,Q1,home,IND,HOU,-3.0,7.0,6.0,1.0,0.5356930494308472,-115.37476421022525,0.4091058373451233,144.43552467729666,27,29,-2,False,True,1.0,3.0,2024
2024_01_JAX_MIA,Q1,away,JAX,MIA,3.5,7.0,0.0,7.0,0.6977799534797668,-230.8847349849943,0.6568801403045654,-191.4433460329681,17,20,-3,False,True,0.5,3.5,2024
2024_01_LA_DET,Q1,away,LA,DET,5.0,3.0,0.0,3.0,0.39680230617523193,152.01466433977575,0.33505815267562866,198.45565374680035,20,26,-6,False,False,-1.0,5.0,2024
2024_01_LV_LAC,Q1,away,LV,LAC,3.0,7.0,3.0,4.0,0.6287105083465576,-169.33161925664982,0.5661632716655731,-130.5014616533668,10,22,-12,False,False,-9.0,3.0,2024
2024_01_NYJ_SF,Q1,away,NYJ,SF,3.5,7.0,3.0,4.0,0.4598046541213989,117.48366203704784,0.42742443084716797,133.95948566111912,19,32,-13,False,False,-9.5,3.5,2024
2024_01_TEN_CHI,Q1,away,TEN,CHI,4.0,7.0,0.0,7.0,0.7418228983879089,-287.33101958146995,0.6980397701263428,-231.16943923986568,17,24,-7,False,False,-3.0,4.0,2024
2024_02_CLE_JAX,Q1,away,CLE,JAX,3.0,7.0,0.0,7.0,0.7447176575660706,-291.72313700420295,0.7061022520065308,-240.25439351859927,18,13,5,True,True,8.0,3.0,2024
2024_02_IND_GB,Q1,home,GB,IND,-3.0,10.0,0.0,10.0,0.8160086274147034,-443.5037447402104,0.7004345059394836,-233.81681796702065,16,10,6,True,True,9.0,3.0,2024
2024_02_LA_ARI,Q1,home,ARI,LA,-1.0,14.0,0.0,14.0,0.9279190301895142,-1287.3287257776697,0.8831894993782043,-756.0874190906517,41,10,31,True,True,32.0,1.0,2024
2024_02_NO_DAL,Q1,away,NO,DAL,6.5,14.0,3.0,11.0,0.7062960863113403,-240.4789495110536,0.5206222534179688,-108.60375917113619,44,19,25,True,True,31.5,6.5,2024
2024_02_NYG_WAS,Q1,away,NYG,WAS,1.5,6.0,3.0,3.0,0.5827852487564087,-139.68471800656656,0.5741671025753021,-134.83389988131083,18,21,-3,False,False,-1.5,1.5,2024
2024_02_NYJ_TEN,Q1,home,TEN,NYJ,-3.5,7.0,0.0,7.0,0.7306358814239502,-271.24469483401856,0.5610007643699646,-127.79082942247886,17,24,-7,False,False,-3.5,3.5,2024
2024_02_SF_MIN,Q1,home,MIN,SF,-4.5,3.0,0.0,3.0,0.6387585401535034,-176.8231532518258,0.43572860956192017,129.50065202406518,23,17,6,True,True,10.5,4.5,2024
2024_02_TB_DET,Q1,away,TB,DET,7.5,6.0,3.0,3.0,0.3789730668067932,163.8709944286929,0.2369236946105957,322.0768216718827,20,16,4,True,True,11.5,7.5,2024
2024_03_DEN_TB,Q1,away,DEN,TB,6.0,14.0,0.0,14.0,0.8637604117393494,-634.0010438719336,0.7099311351776123,-244.7457211970374,26,7,19,True,True,25.0,6.0,2024
2024_03_GB_TEN,Q1,away,GB,TEN,3.0,17.0,7.0,10.0,0.6952824592590332,-228.17277192784792,0.6606755554676056,-194.70320105527577,30,14,16,True,True,19.0,3.0,2024
2024_03_HOU_MIN,Q1,home,MIN,HOU,-2.0,14.0,0.0,14.0,0.8990073204040527,-890.1707767343258,0.8090494871139526,-423.69589632721505,34,7,27,True,True,29.0,2.0,2024
2024_03_KC_ATL,Q1,home,ATL,KC,-3.0,7.0,0.0,7.0,0.7115175724029541,-246.64156438561534,0.560897171497345,-127.73708914834593,17,22,-5,False,False,-2.0,3.0,2024
2024_03_LAC_PIT,Q1,away,LAC,PIT,3.0,7.0,0.0,7.0,0.5837377309799194,-140.23315933824398,0.5656158328056335,-130.21096888933042,10,20,-10,False,False,-7.0,3.0,2024
2024_04_JAX_HOU,Q1,away,JAX,HOU,5.5,10.0,7.0,3.0,0.5115578770637512,-104.73254722351608,0.417685866355896,139.41437346791471,20,24,-4,False,True,1.5,5.5,2024
2024_04_KC_LAC,Q1,home,LAC,KC,-7.5,10.0,0.0,10.0,0.7930612564086914,-383.23478853961683,0.48894059658050537,104.52382293343632,10,17,-7,False,True,0.5,7.5,2024
2024_04_LA_CHI,Q1,away,LA,CHI,3.0,3.0,0.0,3.0,0.6714215278625488,-204.34130194070636,0.6264548897743225,-167.7052844824684,18,24,-6,False,False,-3.0,3.0,2024
2024_04_MIN_GB,Q1,away,MIN,GB,2.5,14.0,0.0,14.0,0.8683313727378845,-659.4823617392768,0.836720883846283,-512.4481951865557,31,29,2,True,True,4.5,2.5,2024
2024_04_PHI_TB,Q1,home,TB,PHI,-1.0,14.0,0.0,14.0,0.9243282675743103,-1221.4974310017399,0.8763624429702759,-708.8157223614396,33,16,17,True,True,18.0,1.0,2024
2024_04_PIT_IND,Q1,home,IND,PIT,-2.5,14.0,0.0,14.0,0.8971095085144043,-871.9071078011095,0.8013348579406738,-403.35956757898475,27,24,3,True,True,5.5,2.5,2024
2024_05_IND_JAX,Q1,away,IND,JAX,3.5,7.0,0.0,7.0,0.6267598867416382,-167.92404258750895,0.5551990568637848,-124.8196671862185,34,37,-3,False,True,0.5,3.5,2024
2024_05_LV_DEN,Q1,away,LV,DEN,3.0,10.0,0.0,10.0,0.6383033990859985,-176.47481272232477,0.6058407127857208,-153.7045383523753,18,34,-16,False,False,-13.0,3.0,2024
2024_05_MIA_NE,Q1,home,NE,MIA,-2.0,7.0,3.0,4.0,0.7319687604904175,-273.0908388998621,0.5936543345451355,-146.0958944598553,10,15,-5,False,False,-3.0,2.0,2024
2024_05_TB_ATL,Q1,away,TB,ATL,2.5,10.0,7.0,3.0,0.5345519781112671,-114.84676117907183,0.5193741023540497,-108.06203013568008,30,36,-6,False,False,-3.5,2.5,2024
2024_06_BUF_NYJ,Q1,home,NYJ,BUF,-1.0,10.0,7.0,3.0,0.6195173263549805,-162.82405724812955,0.5112384557723999,-104.5987479600754,20,23,-3,False,False,-2.0,1.0,2024
2024_06_PIT_LV,Q1,home,LV,PIT,-3.5,7.0,3.0,4.0,0.6916888952255249,-224.34770740142002,0.48166340589523315,107.61386224501982,13,32,-19,False,False,-15.5,3.5,2024
2024_07_BAL_TB,Q1,home,TB,BAL,-4.5,10.0,0.0,10.0,0.7483237385749817,-297.3358450009911,0.5728768110275269,-134.12449284378403,31,41,-10,False,False,-5.5,4.5,2024
2024_07_HOU_GB,Q1,away,HOU,GB,3.0,3.0,0.0,3.0,0.5270543098449707,-111.44076810853375,0.49869662523269653,100.5227124874548,22,24,-2,False,True,1.0,3.0,2024
2024_07_MIA_IND,Q1,away,MIA,IND,3.0,7.0,0.0,7.0,0.6856119632720947,-218.0782609948591,0.6594101190567017,-193.6082531960134,10,16,-6,False,False,-3.0,3.0,2024
2024_07_NE_JAX,Q1,away,NE,JAX,6.5,7.0,0.0,7.0,0.7437913417816162,-290.30687212281214,0.5937057733535767,-146.12705138688762,16,32,-16,False,False,-9.5,6.5,2024
2024_07_SEA_ATL,Q1,away,SEA,ATL,3.0,3.0,0.0,3.0,0.4815772771835327,107.65099338748337,0.4919896125793457,103.25632379865029,34,14,20,True,True,23.0,3.0,2024
2024_07_TEN_BUF,Q1,away,TEN,BUF,9.5,3.0,0.0,3.0,0.700928807258606,-234.36854644328682,0.44043421745300293,127.04866251830359,10,34,-24,False,False,-14.5,9.5,2024
2024_08_BAL_CLE,Q1,home,CLE,BAL,-7.5,3.0,0.0,3.0,0.6753237247467041,-207.99909824635353,0.37845277786254883,164.23375873943047,29,24,5,True,True,12.5,7.5,2024
2024_08_CAR_DEN,Q1,away,CAR,DEN,13.0,7.0,0.0,7.0,0.5873302817344666,-142.32454084662137,0.3180196285247803,214.44599965064089,14,28,-14,False,False,-1.0,13.0,2024
2024_08_IND_HOU,Q1,away,IND,HOU,5.0,10.0,3.0,7.0,0.6444751024246216,-181.2742530325826,0.5300742983818054,-112.79959716110194,20,23,-3,False,True,2.0,5.0,2024
2024_08_NO_LAC,Q1,away,NO,LAC,7.0,2.0,0.0,2.0,0.4972546696662903,101.10419489295178,0.328508198261261,204.4064060783971,8,26,-18,False,False,-11.0,7.0,2024
2024_08_NYJ_NE,Q1,home,NE,NYJ,-7.0,7.0,6.0,1.0,0.6452894806861877,-181.92002930572815,0.36903083324432373,170.98006722325323,25,22,3,True,True,10.0,7.0,2024
2024_09_DET_GB,Q1,home,GB,DET,-2.5,3.0,0.0,3.0,0.5155115127563477,-106.40325339600766,0.40143346786499023,149.1072817915419,14,24,-10,False,False,-7.5,2.5,2024
2024_10_CIN_BAL,Q1,away,CIN,BAL,6.0,7.0,0.0,7.0,0.5384604334831238,-116.66614794193055,0.38083481788635254,162.58103330731086,34,35,-1,False,True,5.0,6.0,2024
2024_10_DET_HOU,Q1,home,HOU,DET,-4.5,10.0,0.0,10.0,0.8006873726844788,-401.72435809445886,0.6017718315124512,-151.1123218123799,23,26,-3,False,True,1.5,4.5,2024
2024_10_MIA_LA,Q1,away,MIA,LA,2.5,7.0,0.0,7.0,0.7080512046813965,-242.52581823764703,0.6967021822929382,-229.70893347008632,23,15,8,True,True,10.5,2.5,2024
2024_10_MIN_JAX,Q1,home,JAX,MIN,-7.0,7.0,3.0,4.0,0.6360774636268616,-174.78375204955051,0.3483796715736389,187.04315480951493,7,12,-5,False,True,2.0,7.0,2024
2024_10_NE_CHI,Q1,away,NE,CHI,6.5,3.0,0.0,3.0,0.4694330096244812,113.02294033390221,0.3459179401397705,189.08590274211946,19,3,16,True,True,22.5,6.5,2024
2024_10_NYG_CAR,Q1,home,CAR,NYG,-6.5,7.0,0.0,7.0,0.7313473224639893,-272.22781815228996,0.4748134911060333,110.60901148166496,20,17,3,True,True,9.5,6.5,2024
2024_10_NYJ_ARI,Q1,home,ARI,NYJ,-2.0,14.0,3.0,11.0,0.7996113896369934,-399.0303581568268,0.6900056600570679,-222.58653502644378,31,6,25,True,True,27.0,2.0,2024
2024_10_TEN_LAC,Q1,away,TEN,LAC,8.0,7.0,3.0,4.0,0.5930202007293701,-145.71244120522766,0.3879597783088684,157.75867909787928,17,27,-10,False,False,-2.0,8.0,2024
2024_11_BAL_PIT,Q1,home,PIT,BAL,-3.0,3.0,0.0,3.0,0.6590248942375183,-193.276542216717,0.4849177598953247,106.22053525444437,18,16,2,True,True,5.0,3.0,2024
2024_11_CLE_NO,Q1,home,NO,CLE,-1.0,7.0,6.0,1.0,0.6066281199455261,-154.2123752876084,0.4778015613555908,109.29190711785414,35,14,21,True,True,22.0,1.0,2024
2024_11_IND_NYJ,Q1,away,IND,NYJ,4.0,3.0,0.0,3.0,0.7422458529472351,-287.9665997363332,0.6928526163101196,-225.5765971328204,28,27,1,True,True,5.0,4.0,2024
2024_11_LA_NE,Q1,home,NE,LA,-4.0,7.0,0.0,7.0,0.786363422870636,-368.08463861245394,0.6208180785179138,-163.72565339912794,22,28,-6,False,False,-2.0,4.0,2024
